,_id,activityHotness,coins,description,hotness,originalImageUrl,primaryCategory,publishedAt,similarArticles,source,sourceDomain,title,url,words
0,5fb29a05ae2a95001a05a7a6,4.643825493093115,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844aa16c3760019f74ee0', 'name': 'Digital Gold', 'slug': 'digital-gold', 'tradingSymbol': 'GOLD'}, {'_id': '5a1aafdbda3d21115462ee14', 'name': 'Change', 'slug': 'change', 'tradingSymbol': 'CAG'}]",The crypto was the response to the global economic crisis of 2008.,74335.03711253013,https://ihodl.com/media/articles/d/f0/e19475f0d__600x315__q85_0841200714.png,General,2020-11-16T14:21:35.000Z,"[{'_id': '5fb285967d7d9300177be37f', 'title': 'Citibank Managing Director Sees Bitcoin Price At $318,000 By December 2021', 'publishedAt': '2020-11-16T13:03:43.000Z', 'sourceDomain': 'zycrypto.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb285967d7d9300177be37f?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb27b228318e10017f49502', 'title': ""Citibank Analyst Puts Bitcoin Price Prediction: 'As High as $318,000'"", 'publishedAt': '2020-11-16T12:52:34.000Z', 'sourceDomain': 'decrypt.co', 'url': 'https://cryptocontrol.io/r/api/article/5fb27b228318e10017f49502?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb277de8318e10017f4845f', 'title': 'Why a Citibank analyst is calling a $318k target for Bitcoin', 'publishedAt': '2020-11-16T11:53:35.000Z', 'sourceDomain': 'cryptoslate.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb277de8318e10017f4845f?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb26999fc6be90017459043', 'title': 'Citibank $318K Bitcoin Prediction Reminiscent of Previous Moon Target Blunders', 'publishedAt': '2020-11-16T11:52:50.000Z', 'sourceDomain': 'beincrypto.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb26999fc6be90017459043?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb00f4427aff000192590d4', 'title': 'Bitcoin’s Price Action Rhymes With 1970 Gold Markets, Says CitiBank', 'publishedAt': '2020-11-14T15:16:17.000Z', 'sourceDomain': 'cryptobriefing.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb00f4427aff000192590d4?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb24f499ba24e0017827698', 'title': 'Bitcoin: predictions of analysts as high as $318,000', 'publishedAt': '2020-11-16T09:13:15.000Z', 'sourceDomain': 'en.cryptonomist.ch', 'url': 'https://cryptocontrol.io/r/api/article/5fb24f499ba24e0017827698?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5b6b761b3bda0e0010d82323', 'name': 'Insider.pro EN', 'url': 'https://en.insider.pro', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b6b761b3bda0e0010d82323.png'}",ihodl.com,Citibank: Bitcoin is the Digital Gold of the 21st Century,https://cryptocontrol.io/r/api/article/5fb29a05ae2a95001a05a7a6?ref=5fb2b02a5b57ac0017ac4e11,255
1,5fb261bda598c10017efa455,4.664710324205854,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d21e9b83a0523906a45daf', 'name': 'Bitcoin Cash', 'slug': 'bitcoin-cash', 'tradingSymbol': 'BCH'}, {'_id': '59d21e9b83a0523906a45dbc', 'name': 'Cardano', 'slug': 'cardano', 'tradingSymbol': 'ADA'}, {'_id': '5a1aafdbda3d21115462ee72', 'name': 'Tezos', 'slug': 'tezos', 'tradingSymbol': 'XTZ'}, {'_id': '59d21e9b83a0523906a45dda', 'name': 'ChainLink', 'slug': 'chainlink', 'tradingSymbol': 'LINK'}, {'_id': '59d21e9b83a0523906a45db0', 'name': 'Litecoin', 'slug': 'litecoin', 'tradingSymbol': 'LTC'}, {'_id': '5b590f068cb221000fcf9eb5', 'name': 'View', 'slug': 'view', 'tradingSymbol': 'VIEW'}, {'_id': '5b3425042b8c16000fb017fa', 'name': 'FLIP', 'slug': 'flip', 'tradingSymbol': 'FLP'}, {'_id': '5cd36d8270d74700100891ad', 'name': 'NEXT', 'slug': 'next', 'tradingSymbol': 'NET'}]","DOT/USD is likely to trend upwards to $5.00, but a negation of the sentiment…
",74334.40281217605,https://coinjournal.net/wp-content/uploads/2020/11/02_Polkadot-logo.jpg,Analysis,2020-11-16T10:25:43.000Z,"[{'_id': '5fab2ba85d633f001df80c00', 'title': 'Ethereum price prediction – ETH/USD rejects $462 again amid range-bound price action', 'publishedAt': '2020-11-10T23:14:53.000Z', 'sourceDomain': 'cryptopolitan.com', 'url': 'https://cryptocontrol.io/r/api/article/5fab2ba85d633f001df80c00?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5faab8d3526a450017b8d88e', 'title': 'Following 15% Weekly Surge, ETH Bulls Calm Down Below $450 (Ethereum Price Analysis)', 'publishedAt': '2020-11-10T15:36:17.000Z', 'sourceDomain': 'cryptopotato.com', 'url': 'https://cryptocontrol.io/r/api/article/5faab8d3526a450017b8d88e?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fac556c1976da00174c20fc', 'title': 'Price analysis 11/11: BTC, ETH, XRP, LINK, BCH, BNB, DOT, LTC, ADA, BSV', 'publishedAt': '2020-11-11T20:35:35.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fac556c1976da00174c20fc?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fad4af3e6d05b0017c9d6b5', 'title': 'Ripple Price Analysis: Despite the Struggles at $0.25, Is It Time for an XRP Move?', 'publishedAt': '2020-11-12T13:37:53.000Z', 'sourceDomain': 'cryptopotato.com', 'url': 'https://cryptocontrol.io/r/api/article/5fad4af3e6d05b0017c9d6b5?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fad5a86b424cf001abbae03', 'title': 'Ethereum Price Analysis: ETH Creates a Fresh 2-Month High, is $500 In Play?', 'publishedAt': '2020-11-12T15:27:08.000Z', 'sourceDomain': 'cryptopotato.com', 'url': 'https://cryptocontrol.io/r/api/article/5fad5a86b424cf001abbae03?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5faec26bb42e16001bc7bba3', 'title': 'Crypto Price Analysis & Overview November 13th: Bitcoin, Ethereum, Ripple, Chainlink & Cardano', 'publishedAt': '2020-11-13T16:48:02.000Z', 'sourceDomain': 'cryptopotato.com', 'url': 'https://cryptocontrol.io/r/api/article/5faec26bb42e16001bc7bba3?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5faf111b32a769001bb463ad', 'title': 'Price analysis 11/13: BTC, ETH, XRP, LINK, BCH, LTC, BNB, DOT, ADA, BSV ', 'publishedAt': '2020-11-13T22:45:00.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5faf111b32a769001bb463ad?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb058e7460374001a2bb4c2', 'title': 'LINK Price Analysis: LINK/USD Bulls Take a Breather Beneath $13 Following Dump by Chainlink Whales', 'publishedAt': '2020-11-14T21:35:51.000Z', 'sourceDomain': 'kryptomoney.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb058e7460374001a2bb4c2?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '59d71bc4ef8bf95cc2aaf570', 'name': 'CoinJournal', 'url': 'http://coinjournal.net', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71bc4ef8bf95cc2aaf570.png'}",coinjournal.net,Price analysis: Polkadot delicately balanced near major support area,https://cryptocontrol.io/r/api/article/5fb261bda598c10017efa455?ref=5fb2b02a5b57ac0017ac4e11,508
2,5fb2a30ebd9bd10018ee8b26,4.610436001532424,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5afcc60ced3b0e000f40d55c', 'name': 'KEY', 'slug': 'key', 'tradingSymbol': 'key'}]","Fidelity Digital Assets has responded to some of bitcoin's most frequent criticisms citing heightened interest in the cryptocurrency.
",74334.2420563719,https://static.coindesk.com/wp-content/uploads/2017/02/shutterstock_436642375-1-1200x628.jpg,General,2020-11-16T09:47:23.000Z,"[{'_id': '5fb271ca8318e10017f4427b', 'title': 'Bitcoin chose decentralization and immutability over payments, says Fidelity', 'publishedAt': '2020-11-16T12:18:29.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb271ca8318e10017f4427b?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb00ef427aff000192590ad', 'title': 'Wall Street’s Fidelity Mounts Defense For Bitcoin', 'publishedAt': '2020-11-14T16:56:46.000Z', 'sourceDomain': 'decrypt.co', 'url': 'https://cryptocontrol.io/r/api/article/5fb00ef427aff000192590ad?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb252079ba24e001782905e', 'title': ""Fidelity's Crypto Arm Responds to 6 Common Bitcoin Criticisms - CoinDesk"", 'publishedAt': '2020-11-16T09:47:23.000Z', 'sourceDomain': 'coindesk.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb252079ba24e001782905e?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '59ce11393a44cf289a9a71f5', 'name': 'CoinDesk', 'url': 'http://coindesk.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/59ce11393a44cf289a9a71f5.png'}",coindesk.com,Fidelity's Crypto Arm Responds to 6 Common Bitcoin Criticisms - CoinDesk,https://cryptocontrol.io/r/api/article/5fb2a30ebd9bd10018ee8b26?ref=5fb2b02a5b57ac0017ac4e11,457
3,5fb2a244bd9bd10018ee8aee,3.119062035960865,"[{'_id': '5b6a328530a21d000f00ae48', 'name': 'Giant', 'slug': 'giant-coin', 'tradingSymbol': 'GIC'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d21e9b83a0523906a45daf', 'name': 'Bitcoin Cash', 'slug': 'bitcoin-cash', 'tradingSymbol': 'BCH'}, {'_id': '59d21e9b83a0523906a45db0', 'name': 'Litecoin', 'slug': 'litecoin', 'tradingSymbol': 'LTC'}, {'_id': '5b4be006c831fd000fc41c2d', 'name': 'Record', 'slug': 'record', 'tradingSymbol': 'rcd'}]","Latest reports show that institutional crypto giant Greyscale is expected to reach $ 10 billion in cryptocurrency holdings At the time of writing, Grayscale has…
",74333.63410833225,https://ourbitcoinnews.sfo2.digitaloceanspaces.com/2020/11/04_Pile-of-crypto-coins.jpg,General,2020-11-16T15:05:25.000Z,"[{'_id': '5fb259b09ba24e001782e01e', 'title': 'Crypto Adoption Boom: Grayscale To Surpass $10 Billion In BTC, ETH, XRP And More', 'publishedAt': '2020-11-16T10:33:07.000Z', 'sourceDomain': '', 'url': 'https://cryptocontrol.io/r/api/article/5fb259b09ba24e001782e01e?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb2931cae2a95001a056586', 'title': 'Grayscale on path to reach $10BN in crypto holdings', 'publishedAt': '2020-11-16T14:50:27.000Z', 'sourceDomain': 'coinjournal.net', 'url': 'https://cryptocontrol.io/r/api/article/5fb2931cae2a95001a056586?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5d9ec6b0d37160001a8c2a84', 'name': 'OurBitcoinNews', 'url': 'https://ourbitcoinnews.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5d9ec6b0d37160001a8c2a84.png'}",ourbitcoinnews.com,Grayscale about to hold $ 10 billion in cryptocurrency,https://cryptocontrol.io/r/api/article/5fb2a244bd9bd10018ee8aee?ref=5fb2b02a5b57ac0017ac4e11,342
4,5fb24a27a73cd8001a258071,3.1727548607277276,"[{'_id': '5afcc60ced3b0e000f40d55c', 'name': 'KEY', 'slug': 'key', 'tradingSymbol': 'key'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5c05c3873c4bad0016c2504d', 'name': 'Online', 'slug': 'online', 'tradingSymbol': 'oio'}]","The mainstream adoption of digital assets and their underlying technology the blockchain has been the main goal of the crypto space. There have been a lot of moves made in this direction, and great things continue to happen. The institutional wave of investors is coming into the crypto space The…",74332.72544004592,https://cryptogazette.com/adminlogin/uploads/2020/11/PlanBs-Bitcoin-Price-Floor-Is-8600-For-March-as-BTC-Rallies-After-Last-Weeks-Sell-Off.jpg,General,2020-11-16T09:18:58.000Z,"[{'_id': '5faec615b42e16001bc7e377', 'title': 'Galaxy Digital’s Q3 earnings mirror crypto euphoria', 'publishedAt': '2020-11-13T16:52:49.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5faec615b42e16001bc7e377?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5faedad06e558d0017b94127', 'title': 'Galaxy Digital’s Q3 growth can be attributed to Bitcoin momentum?', 'publishedAt': '2020-11-13T18:34:24.000Z', 'sourceDomain': 'eng.ambcrypto.com', 'url': 'https://cryptocontrol.io/r/api/article/5faedad06e558d0017b94127?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5bac83ff0c38a70019d8ffd9', 'name': 'Oracle Times', 'url': 'https://oracletimes.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5bac83ff0c38a70019d8ffd9.png'}",,Institutional Adoption Is Coming To Bitcoin And Crypto,https://cryptocontrol.io/r/api/article/5fb24a27a73cd8001a258071?ref=5fb2b02a5b57ac0017ac4e11,311
5,5fb1bf3cd362510019f27b02,4.686288995514704,"[{'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}, {'_id': '5afcc60ced3b0e000f40d55c', 'name': 'KEY', 'slug': 'key', 'tradingSymbol': 'key'}, {'_id': '59d21e9b83a0523906a45e20', 'name': 'DECENT', 'slug': 'decent', 'tradingSymbol': 'DCT'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Ethereum could undergo a stronger drop in the days ahead, analysts say, as the cryptocurrency slides below key support levels. Ethereum Loses Key Support Level on a Short-Term Basis: Analysis A crypto-asset analyst shared the chart below just recently, showing how the coin has moved below a rising…",74332.57156677329,https://bitcoinist.com/wp-content/uploads/2020/10/jason-an-MDbxot9wcZw-unsplash-1920x1280.jpg,General,2020-11-15T23:18:42.000Z,"[{'_id': '5fb06f3706e4ca0018faf0c7', 'title': 'Ethereum Needs to Secure $470 in the Near Future to Confirm Upside', 'publishedAt': '2020-11-14T23:00:03.000Z', 'sourceDomain': 'bitcoinist.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb06f3706e4ca0018faf0c7?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fad10b1df820500184d7952', 'title': 'Here’s Why Analysts Aren’t Convinced of Bitcoin’s Rally Just Yet', 'publishedAt': '2020-11-12T10:00:12.000Z', 'sourceDomain': 'bitcoinist.com', 'url': 'https://cryptocontrol.io/r/api/article/5fad10b1df820500184d7952?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fadd29de821e3001923f079', 'title': 'Bitcoin Needs to Surpass $16,200 to Confirm the Case for a Further Rally', 'publishedAt': '2020-11-12T23:59:29.000Z', 'sourceDomain': 'newsbtc.com', 'url': 'https://cryptocontrol.io/r/api/article/5fadd29de821e3001923f079?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '59d8e471ef8bf95cc2c16858', 'name': 'Bitcoinist', 'url': 'https://bitcoinist.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d8e471ef8bf95cc2c16858.png'}",bitcoinist.com,Ethereum Drops Below Crucial Technical Pattern and Must Hold $430,https://cryptocontrol.io/r/api/article/5fb1bf3cd362510019f27b02?ref=5fb2b02a5b57ac0017ac4e11,430
6,5fb1becbd362510019f27af2,4.66097655716209,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '5e3844a916c3760019f74d82', 'name': 'BOOM', 'slug': 'boom', 'tradingSymbol': 'BOOM'}]","Bitcoin has begun to slide lower over the past few days as selling pressure has tapered off at the $16,500 highs. The leading cryptocurrency currently trades for $15,900, a few percent below those highs but still situated above key support levels. Analysts remain optimistic despite the downward…",74332.49611544605,https://www.newsbtc.com/wp-content/uploads/2020/06/shutterstock_1388255771-1-scaled.jpg,General,2020-11-15T23:00:39.000Z,"[{'_id': '5fb097bed348940018d7bbe5', 'title': 'Bitcoin Primed to Bounce as $16,000 Level Holds Multiple Times', 'publishedAt': '2020-11-15T02:21:34.000Z', 'sourceDomain': 'newsbtc.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb097bed348940018d7bbe5?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb0326cb99bf5001778e51f', 'title': 'There’s Millions of Dollars of Ask Orders Suppressing Ethereum Upside', 'publishedAt': '2020-11-14T10:00:20.000Z', 'sourceDomain': 'bitcoinist.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb0326cb99bf5001778e51f?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fae86c4fc32390017765a60', 'title': 'After $17,150 Turns Into Support, Bitcoin Could Surge Toward $20,000', 'publishedAt': '2020-11-13T12:00:26.000Z', 'sourceDomain': 'bitcoinist.com', 'url': 'https://cryptocontrol.io/r/api/article/5fae86c4fc32390017765a60?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5faf8305ac73fd001a948a92', 'title': 'Key Bitcoin Price Fractal Predicts a $3,000 Correction Is Due', 'publishedAt': '2020-11-14T07:00:04.000Z', 'sourceDomain': 'newsbtc.com', 'url': 'https://cryptocontrol.io/r/api/article/5faf8305ac73fd001a948a92?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '59d71bd7ef8bf95cc2aaf579', 'name': 'NewsBTC', 'url': 'http://www.newsbtc.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71bd7ef8bf95cc2aaf579.png'}",newsbtc.com,"Why New Highs May Be Imminent For Bitcoin if $16,150 is Reclaimed",https://cryptocontrol.io/r/api/article/5fb1becbd362510019f27af2?ref=5fb2b02a5b57ac0017ac4e11,393
7,5fb1ab77a906ef0017411f3c,4.678390154382841,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Peninsula Visa and Passport services in the U.S. has announced via a press release that Bitcoin payment is now accepted for selected passport services like passport renewals, name changes, and second passports. The Visa expeditor firm accepts Bitcoin payment for services through Coinbase Commerce as…",74332.20871422846,https://cryptopolitanimg.s3.amazonaws.com/wp-content/uploads/2020/09/12005931/Crypto-lender-Cred.jpg,General,2020-11-15T21:10:55.000Z,"[{'_id': '5fb00c4d5a80270019ed1ee8', 'title': 'US: Travellers Can Now Pay for Passport Services with Bitcoin', 'publishedAt': '2020-11-14T15:00:22.000Z', 'sourceDomain': 'btcmanager.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb00c4d5a80270019ed1ee8?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fae821efc32390017762f22', 'title': 'Coinbase To Facilitate Bitcoin Payments For Select U.S. Passport Services', 'publishedAt': '2020-11-13T11:57:15.000Z', 'sourceDomain': 'cryptopotato.com', 'url': 'https://cryptocontrol.io/r/api/article/5fae821efc32390017762f22?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb118b40eaf1a001a624170', 'title': 'Bitcoin Now Accepted for US Passport Services with Peninsula Visa', 'publishedAt': '2020-11-15T11:00:05.000Z', 'sourceDomain': 'beincrypto.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb118b40eaf1a001a624170?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5bda96120c38a7001984d502', 'name': 'Cryptopolitan', 'url': 'https://www.cryptopolitan.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5bda96120c38a7001984d502.png'}",cryptopolitan.com,Bitcoin payment now accepted for U.S. passport services,https://cryptocontrol.io/r/api/article/5fb1ab77a906ef0017411f3c?ref=5fb2b02a5b57ac0017ac4e11,280
8,5fb29316ae2a95001a056584,1.6198850858745164,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","The visa and passport processing firm will allow its user to pay for the…
",74332.10872767847,https://coinjournal.net/wp-content/uploads/2020/11/05_BTC-Card-machine.jpg,General,2020-11-16T14:55:59.000Z,"[{'_id': '5fb1cc841e4e3d00194a10c0', 'title': 'Travelers can now get US passports in as little as 4 weeks with Bitcoin ', 'publishedAt': '2020-11-15T23:47:32.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb1cc841e4e3d00194a10c0?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '59d71bc4ef8bf95cc2aaf570', 'name': 'CoinJournal', 'url': 'http://coinjournal.net', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71bc4ef8bf95cc2aaf570.png'}",coinjournal.net,Peninsula Visa now accepts Bitcoin as a payment method,https://cryptocontrol.io/r/api/article/5fb29316ae2a95001a056584?ref=5fb2b02a5b57ac0017ac4e11,339
9,5fb29fe40a7bb600178d3682,1.613976194237516,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Chinese Bitcoin miners are reportedly facing difficulties paying their electricity bills. The reason is that the government is freezing accounts associated with the cryptocurrency.
",74332.07791137941,https://cryptopotato.com/wp-content/uploads/2020/11/china_bitcoin_cover.jpg,Government,2020-11-16T14:47:01.000Z,"[{'_id': '5fb28ab57d7d9300177c2293', 'title': 'Chinese Bitcoin Miners Struggling to Keep the Lights on Amid ‘Frozen Card Tide’', 'publishedAt': '2020-11-16T13:26:59.000Z', 'sourceDomain': 'beincrypto.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb28ab57d7d9300177c2293?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5ce406880175730010f47558', 'name': 'Crypto Potato', 'url': 'https://cryptopotato.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5ce406880175730010f47558.png'}",cryptopotato.com,Chinese Bitcoin Miners Can’t Pay Power Companies as Government Reportedly Freezes Bank Cards,https://cryptocontrol.io/r/api/article/5fb29fe40a7bb600178d3682?ref=5fb2b02a5b57ac0017ac4e11,416
10,5fb1849018feae0017c541bd,4.687962674750256,"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59d21e9b83a0523906a45daf', 'name': 'Bitcoin Cash', 'slug': 'bitcoin-cash', 'tradingSymbol': 'BCH'}]","Bitcoin Cash (BCH), a spin-off of Bitcoin created in 2017, has undergone yet another split. Previously, in 2018, BCH split into Bitcoin Cash ABC and Bitcoin Cash SV. The planned hard fork happened on Nov. 15, splitting the Bitcoin Cash network into two separate chains — Bitcoin Cash Node (BCHN) and…",74331.7737034155,https://s32659.pcdn.co/wp-content/uploads/2019/03/bic_bitcoin_cash_sv_fork.jpg.optimal.jpg,General,2020-11-15T18:30:52.000Z,"[{'_id': '5fb1253897330400198937a4', 'title': 'Bitcoin Cash’s hard fork is on; BCHN likely to emerge dominant chain', 'publishedAt': '2020-11-15T12:24:27.000Z', 'sourceDomain': 'eng.ambcrypto.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb1253897330400198937a4?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb16b43a6f3de0017f78ba4', 'title': 'Bitcoin Cash Has Split Into Two New Blockchains, Again - CoinDesk', 'publishedAt': '2020-11-15T16:21:20.000Z', 'sourceDomain': 'coindesk.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb16b43a6f3de0017f78ba4?ref=5fb2b02a5b57ac0017ac4e11'}, {'_id': '5fb1622e4a6b2300175e0d9a', 'title': 'Bitcoin Cash Experiences Second Hard Fork', 'publishedAt': '2020-11-15T15:12:03.000Z', 'sourceDomain': 'ihodl.com', 'url': 'https://cryptocontrol.io/r/api/article/5fb1622e4a6b2300175e0d9a?ref=5fb2b02a5b57ac0017ac4e11'}]","{'_id': '5b964b640c38a70019787e71', 'name': 'BeInCrypto', 'url': 'https://beincrypto.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b964b640c38a70019787e71.jpg'}",beincrypto.com,"Bitcoin Cash Undergoes Hard Fork, Splitting Into Two New Chains",https://cryptocontrol.io/r/api/article/5fb1849018feae0017c541bd?ref=5fb2b02a5b57ac0017ac4e11,331
